# Constructed from biom file
#OTU ID	SRR12442322	SRR12442323	SRR12442324	SRR12442325	SRR12442331	SRR12442342	SRR12442353	SRR12442354	taxonomy
0290ba87a6bd9fd3bd30f0140c29ecaa86eabe43	17.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus
ac1fc7e251e994dd3581570cc3b96577f329dfd5	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mammalia; g__Homo_sapiens; s__Homo_sapiens
dc6631b2f545602e90a4d6d9b6edbff97e84e5b2	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Tunicata; g__Molgula; s__Molgula
90627908822314e6dc477e1c4182ed20f67eb06d	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__uncultured; s__uncultured_Cercozoa
716a409924a6e4d55a63a6fcbb8bfac7ffcb78c5	3.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Filasterea; o__Ministeriida; f__Capsasporidae; g__Marine_Group
7a5c60d8e7626387d84b4132294e0a53d229e00b	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacaceae; g__Gonyaulax; s__Gonyaulax_fragilis
52ed142a01ad231a4ebfb038d4d1e72855ec1d16	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida
5058aaca215237f9083b07e0621d34f590fa201b	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
32a6883c19d72a8cf6120e5c21c3bfd74396f17e	5.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Retaria; c__RAD_A; o__RAD_A; f__RAD_A; g__RAD_A; s__Porites_astreoides
b194d807c5fdb2a79f28bffb5c90b6ef6bad803f	1.0	8.0	1.0	0.0	0.0	0.0	1.0	0.0	d__Eukaryota; p__Ciliophora
a7f38e2445413c0f3ff9dfd76578f13efdf8d8de	0.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata_Oligotrichea; o__Choreotrichida; f__Choreotrichia; g__Tintinnidium; s__Tintinnidium_cf.
204f4737cd9997ec0bb9c9beb2c8dd52601ea723	0.0	3.0	1.0	0.0	0.0	0.0	5.0	1.0	d__Eukaryota
99dfb30922e950b1733552b1b15fa27c2e6903cb	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Stramenopiles; c__Stramenopiles; o__Stramenopiles; f__Stramenopiles; g__Pirsonia; s__Pirsonia_verrucosa
8a85efd56066e29dd78f750de0cbb336f304fab2	1.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	d__Eukaryota
dba524e95a63db69ee80e73e922f1fdf6e7b69e0	0.0	7.0	0.0	0.0	0.0	4.0	3.0	9.0	d__Eukaryota; p__Holozoa
0717b9a0541bfc7db5ef44b70e052dd3ed90b700	4.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata_Spirotrichea; o__Hypotrichia; f__Holostichidae
c0d0304b8a0732518b49a8d70f0919b5332224bd	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Cercozoa; o__Basal_Group_T; f__Basal_Group_T; g__Basal_Group_T; s__uncultured_Cercozoa
995b8eee60f8d333e734a8354cbd6bbc20b2b58c	4.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_MALV-2_Guillou_II.39
761a048b7787150c75004b3dc4975e08e8b07a11	8.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida
ac367ebd4c25a6dbbb8008cd9116d58222bc671b	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
223c6dbd73bc477f1d25c81306c1f409e50dcc52	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora
c2a2ea73c792cd55d1d74fa716d5575915e4371e	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus
2bd144e7ab96c7c419eddea392038878464e553a	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
12b94d116fd2069bd439791a23792f3877f8aa16	2.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_eukaryote
148cd46992fa4ef4d402e37f9915f689366257af	2.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Pyrenomonadales; f__Geminigeraceae; g__Teleaulax
8efd57ed0cfd751dba2b66dc56cfe9e61ac1758a	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata_Oligotrichea; o__Choreotrichida; f__Choreotrichia; g__Tintinnidium; s__Tintinnidium_cf.
01fcc6c184b135bf1438934d7681ecf64f8f8b89	10.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Bacillariophyceae
e071516cee1f146999e17c6eeb257c7045c5fe82	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales; g__Protoperidinium
cceccc8f00b5063583064b6e6c2f78df23001761	3.0	12.0	0.0	0.0	2.0	0.0	0.0	5.0	d__Eukaryota
12726d062f0f276ac9f80354ac0d0d7aa2c47ed3	1.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	d__Eukaryota; p__Cercozoa
a0984299e18f1d116e6515e474b21e96a64d75dc	1.0	0.0	0.0	3.0	4.0	0.0	1.0	1.0	d__Eukaryota; p__Labyrinthulomycetes; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_eukaryote
b898a881eb30ea2914f4ef7db2f05de0a8386dda	2.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	d__Eukaryota; p__Ciliophora
fb07da3e805e809c6657d4959f97868b11d7706f	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Kathablepharidae; c__Kathablepharidae; o__Kathablepharidae; f__Kathablepharidaceae; g__Leucocryptos
93e82339c6800bbd4339abd3d57c44d8913a36fd	1.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	d__Eukaryota; p__Ochrophyta; c__Bolidophyceae; o__Bolidophyceae; f__Bolidophyceae; g__Bolidophyceae
fee302e4a4edfcafb3b6bb41f2517275bd987461	0.0	9.0	4.0	0.0	1.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus
f8e86fcfe9c8309fa92c97b72b2bccbc20e4b299	0.0	2.0	4.0	0.0	0.0	0.0	0.0	4.0	d__Eukaryota; p__Chlorophyta
b11c4fca79bcc5980e81513c3901d40468166475	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Chlorarachniophyta; o__Chlorarachniophyta; f__Chlorarachniophyta; g__uncultured
4b83789d2d2476ba4026e4f29776a0e26b7ee2b3	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus
371374c56a0240598255f1f07f3b8b49c3feb5c7	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida
179efc33c859c8e1f16b3e1b67721b5beaeb9618	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Marimonadida; f__Marimonadida; g__NAMAKO-15; s__uncultured_marine
0c84367db2936ecaa15356e124cc439aa661ce37	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus
c5f62dbcd2ba401d3cb797dafd32bcedd41c350c	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	d__Eukaryota; p__Lophophorata; c__Rhynchonelliformea; o__Rhynchonellida; f__Rhynchonellida; g__Rhynchonellida; s__Notosaria_nigricans
642baad4f177d6e28c8c5e0f5d2c58915f528ba2	0.0	1.0	2.0	0.0	1.0	0.0	0.0	12.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_eukaryote
0fc25695a7c9f90f36995e32fd6d98fdc351b929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Craspedida; f__Salpingoecidae; g__Hartaetosiga
481f329f4a6f4e90ef8bbd5cc21da7f4a5d5150c	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	d__Eukaryota; p__Cryptophyta; c__Cryptophyceae; o__Cryptomonadales; f__Cryptomonadales; g__Cryptomonadales; s__uncultured_Cryptophyta
99a1cf6110444797469055042fb1811d351b975c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__Uncultured_marine
b7452dae6f6ce9f54dd928b040d48622f4e523b7	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
e070952837d07c168c6607d744e29f8991cb6130	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Retaria; c__RAD_A; o__RAD_A; f__RAD_A; g__RAD_A; s__Porites_astreoides
daa01a542d9c1e2569f2859d77ebd27baa642bcb	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Phytomyxea; o__Phytomyxea; f__Phytomyxea
1926f2700525f93297c14030fde07cde4f76311b	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus
f8e1fb175f0e1f553339bb9b2e991a96479b7709	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Lophophorata; c__Rhynchonelliformea; o__Rhynchonellida; f__Rhynchonellida; g__Rhynchonellida; s__Notosaria_nigricans
5144a869a0854233a14130af0547beb0aefbc234	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	d__Eukaryota; p__Lophophorata; c__Rhynchonelliformea; o__Rhynchonellida; f__Rhynchonellida; g__Rhynchonellida; s__Notosaria_nigricans
00470c6739cc2bc9cd8715919982c79831d1253b	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
98f364e6b586398183811855a8ece09a97d34a7c	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales; g__OLI51059; s__uncultured_eukaryote
e6ecbafb0a055020df4c67868064d63463481e06	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_eukaryote
cd89cca9728db03774d054e07cdaef239f2f1487	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Stramenopiles; c__Oomycota; o__Saprolegniales; f__Saprolegniales; g__Leptolegnia; s__Leptolegnia_champmanii
cef54472b84d9826b1ce806b441ee36e41683d08	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Retaria; c__RAD_A; o__RAD_A; f__RAD_A; g__RAD_A; s__Porites_astreoides
643fd0e582d40bd00df9cfa2073ecd3543078023	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
6118cb611f68a8b29e795d37376cb48e9b2b2978	4.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	d__Eukaryota; p__Ciliophora
9a40765e9cc42b84a8de70331a787f3178215a1d	3.0	2.0	1.0	0.0	0.0	0.0	0.0	5.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_eukaryote
33da4f39941fcb6511baac230b7d59cc11e489e2	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
b28a29103e51b1c9a9c966133e3d494db26c0f58	2.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	d__Eukaryota; p__Cercozoa; c__Chlorarachniophyta; o__Chlorarachniophyta; f__Chlorarachniophyta
c81d3c5a948f40d90cd805c324a6a037ceaad680	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__uncultured; o__uncultured; f__uncultured; g__uncultured
76fdc921e0c1c2176d39af820216f5d1ea209b2e	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Phytomyxea; o__Phytomyxea; f__Phytomyxea; g__Phytomyxea; s__uncultured_Cercozoa
33f322377c28039f3992f363688a4b5351597857	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Filasterea; o__Ministeriida; f__Capsasporidae; g__Marine_Group
9baae79a8a361356b85b1ea7bf593fa985f85dc3	1.0	5.0	5.0	0.0	0.0	0.0	2.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata_Oligotrichea; o__Choreotrichida; f__Choreotrichia; g__Tintinnidium; s__Tintinnidium_cf.
a94986fc498505a803e05c37fd9c2f416ec5ae37	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
b130768d27b5eaaa31603235497a91da45528472	0.0	2.0	0.0	0.0	0.0	1.0	3.0	2.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Ventrifissuridae; g__Ventrifissuridae; s__uncultured_Cercozoa
c4b9f1cfff8b737c85138133efe5b0899d301305	0.0	3.0	0.0	0.0	2.0	0.0	1.0	4.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_eukaryote
c777c91add8826918133206d25893c119508026a	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Novel_Clade_2; o__Novel_Clade_2; f__Novel_Clade_2; g__Novel_Clade_2
69eb09191792e1cd2ed67a81df66f0a5dbc0d904	0.0	0.0	7.0	1.0	4.0	0.0	0.0	0.0	d__Eukaryota; p__Haptophyta; c__Prymnesiophyceae; o__Prymnesiales; f__Chrysochromulinaceae; g__Chrysochromulina; s__uncultured_eukaryote
a306d9f207b42c0bb6497af485f38a4a8f1023af	0.0	0.0	7.0	0.0	0.0	6.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Bacillariophyceae; s__uncultured_Cylindrotheca
6480a8c4eabf9ff2dad1daa33a9d820b584b56cd	1.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Copepoda; g__Calanus; s__Calanus
79f499eeff4795d7a60b109b2ef023b004895f0e	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata_Spirotrichea; o__Hypotrichia; f__Holostichidae; g__Hypotrichia; s__uncultured_eukaryote
d54f94760c2adc6fa9e82c4ef62fff92790e0df6	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	d__Eukaryota; p__Kathablepharidae; c__Kathablepharidae; o__Kathablepharidae; f__Kathablepharidaceae; g__Kathablepharidaceae; s__uncultured_eukaryote
bb10b404837932d083fa008b7da35e94acb7d92a	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Ebriacea; f__Ebriacea; g__Ebria; s__uncultured_Rhizaria
93d940ff585692aa563f08d059c058840a33e46e	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__uncultured; s__uncultured_eukaryote
af50d8d89e3c24a21bde1a71a216ea7b33325509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	d__Eukaryota; p__Haptophyta; c__Haptophyta; o__Haptophyta; f__Haptophyta; g__Haptophyta; s__Haptophyceae_sp._EE2014
3fd9f17950f823448aae6f11b9ce38cb8f3e6b1f	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Novel_Clade_2; o__Novel_Clade_2; f__Novel_Clade_2; g__Novel_Clade_2
025a5afa9af71a1e6656f4641e9b25bf32a11918	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
df4ab160cd87adbbdf793838bb12593a82989e02	3.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	d__Eukaryota; p__Haptophyta; c__Haptophyta; o__Haptophyta; f__Haptophyta; g__Haptophyta; s__uncultured_eukaryote
bc7e63d6fe1c4751a169c4375e399e629896de5a	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida
d8602a851df7d488e68ec1a1791dfacd4f4f7e21	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida
6778438dd6688f64353a588bf85fd32846876887	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus
9bb459692a87b8d43e693955f8995357d2cac09d	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Eukaryota
8df797e4d612c3c76b709da9ae925219e9724cd2	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Rhodophyta; c__Florideophyceae; o__Rhodogorgonales; f__Rhodogorgonaceae; g__Rhodogorgon; s__Rhodogorgon_ramosissima
887fb5882b2e7cfaa8044a415a7b899835928e00	1.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida
9e6cc08d5b52cece05fe09cbd2e7a379e30479a8	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus
18fad3921e324383558aa62e9affc56ebcec4c9e	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata_Spirotrichea; o__Hypotrichia; f__Holostichidae
60ac0a9793687ad5024082e0228186513603cdd6	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya
b595c977f1123c1f4e78b64e84ef79b6e367b693	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Chlorarachniophyta; o__Chlorarachniophyta; f__Chlorarachniophyta; g__uncultured; s__uncultured_chlorarachniophyte
26d7c048f82f9cf403b49db6cf2ef14d54762bd3	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora
7ab04e5de30f6f8822fa615d0b3ea82d25fc19e7	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	d__Eukaryota; p__Stramenopiles; c__Stramenopiles; o__Stramenopiles; f__Stramenopiles; g__Pirsonia; s__Pirsonia_verrucosa
8d850b715523cf7381e2bc8201a0b125721a5102	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida; f__Stephanoecidae; g__Marine_Choanoflagellates_2; s__uncultured_marine
5f8ca2c755f443ea2821320ce778cb0a6c186d6a	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	d__Eukaryota; p__Holozoa
03279ff8e019ae44176974b4020925bb654ae9b6	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida
0001fbf192576eca9630e5cd1fd627534516e8c6	0.0	2.0	5.0	0.0	1.0	2.0	0.0	4.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida
2e13b9822d80a8bd78b600b5f9f1a0aa62b5da9b	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa
031149915c7d1edccb4f6bc07bddf50f25b76222	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata_Spirotrichea
33b206c14d204bcf329950a4321e3658b7dbd8e5	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	d__Eukaryota; p__Cnidaria; c__Anthozoa; o__Ceriantharia; f__Ceriantharia; g__Ceriantharia; s__Isarachnanthus_maderensis
9e0c8902dfbea2e759bd981be3ed15bf6c749b93	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	d__Eukaryota
94e63bd48c04c1a8e0e2652bc6d229d3b9932648	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales
434acf0a874f74c0dd35c1243153ec2d9a1408c6	0.0	1.0	0.0	0.0	0.0	3.0	1.0	9.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Codosigidae; f__Codosigidae; g__Lagenoeca; s__uncultured_eukaryote
f0ffa3bba6ddd05198820377739eb7b3a127bbc3	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	d__Eukaryota
368bfd2f845d441122347b99353df7ecf560ac7e	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Craspedida; f__Salpingoecidae; g__Salpingoeca; s__Salpingoeca_infusionum
6547a5aa746d96a2f529f0814ee7f74f1e9740cf	1.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	d__Eukaryota
33c4bacbe5db81394485f971004855d1a73cc17a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae
8fe7ca94e842c4ea8349d37dc94a0b34e0ad8c04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__uncultured; s__uncultured_Rhizaria
d5af1a17b8b5a32a692cc2ee15aa39e24859fe22	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_marine
2107149df38e9154af64ace1d374c0e7dbbac00b	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_eukaryote
32aea7b89b46a29f7bebb1953f8146348f9c821b	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_eukaryote
f3f9d35a73f9a40ec73628093465c4f8b6e93098	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Filasterea; o__Ministeriida; f__Capsasporidae; g__Marine_Group; s__uncultured_eukaryote
e0aade66f9b3568238b020810cc71fd18e00780a	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Retaria
105c9375ef8d8d58f5fd2487a6813173513b39d7	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Phytomyxea; o__Phytomyxea; f__Phytomyxea
b6c08b32925b898177d0f6e4c6a825bf6fed0405	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus
d19f0cfec7168f60d60d1ea0136951d21ee4f538	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__uncultured; f__uncultured; g__uncultured; s__Chrysophyceae_sp.
70d1fc2838acffcc2d839a5a48acf990db4211b3	4.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida
c815730f613c9752630cc3d77c71eea8b69656b5	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__uncultured; s__uncultured_Rhizaria
e490f2794d0835061a0f4eb7a7c3e0acf3fb1028	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mammalia; g__Homo_sapiens; s__Homo_sapiens
addfbbdf3dfc70337c35833767401ad38d79a8d7	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Protaspa; s__uncultured_Rhizaria
3a5c043b1f0e19f831cd3d0aa9c8b634fe04b5a7	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Holozoa; c__Choanoflagellida
1e63f8a459e1ff2db6056478df1da37436ea54ae	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
03b3a8162fb646788d41883567698c279780e386	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya
8240ec003c6f20afa1b601bcfa3397d6104a9ce2	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Chaetoceros
cc48f6bca682d71b339827357ad9da15ef8b0f9f	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	d__Eukaryota
